text,anotacion,id
"Nuevamente fallece un vecino más en calle Hidalgo (calle COVID) en San Martín Texmelucan, cuantos más deben fallecer para que el @TexmelucanAyto considere retirar a los ambulantes instalados en dicha calle arriesgando la salud de tod@s  @Segob_Puebla @CANACOTexmeluca @HLGatell",-1,1291425967781621760
"Dia 239 de encierro por COVID-19:  Ayer recibí una gran noticia, dormí como bebe; hoy casi no llego a mi clase.",0,1326511219511947264
"@HCaballero @ctello27 @Liga_Arco No, la única serie que tenían se suspendió por los contagios de COVID",-1,1341976891083939840
"#COVID19, #México, mayo 14. Casos 42595, +2409,↑6%. 10057 activos. 25746 sospechosos. 4477 decesos, +257,↑6.1% 420 decesos sospechosos. Letalidad continua alta, se mantiene en 10.5%, comparando con 6.8% a nivel mundial, debiera preocupar. ↑casos y decesos, aún con subregistro. https://t.co/xaspEsF7sy",-1,1261108997974822912
"El covid-19 se está extendiendo a través de nuestras redes humanas, a través de nuestros países, nuestras ciudades, nuestros lugares de trabajo, nuestras familias. Y, como una pelota que rebota en la pantalla, el comportamiento de una sola persona puede causar efectos a otras.",-1,1239344351458799623
"𝕊𝕖𝕘𝕦𝕚𝕞𝕠𝕤 𝕖𝕟 𝕔𝕦𝕒𝕣𝕖𝕟𝕥𝕖𝕟𝕒 😷 . . #jackyeperalta #quarantine #covid_19 #mexico #beautybloggers #instamoment #covid19 #bloggermexicana #beauty #makeupideas en Mexico City, Mexico https://t.co/BsPqKLCTv3",0,1278054600269008902
Ve como.afrontan la.pandemia las estrellas del deporte #Covid_19 #YoMeQuedoEnCasa https://t.co/GAklekTvZt,0,1240296191247757312
"@DraKarenRosale1 lo de tu abue no se como sea,aquí según se va a poner en el centro comunitario y no en el centro de salud,la parte buena de tu abue es que creo que van a poner la vacuna en el de nutrición. si es acá por el rumbo tanto el centro de salud como el común queda cerca",0,1357442527264079873
Día del Contador en tiempos de Covid. 👩🏻‍💻😷 . . . Feliz Día del Contador! 🎉🙂📅 en SAT https://t.co/wT3lp4bLl3,0,1264918945640808448
🔴ÚLTIMA HORA🔴 Empleado de tienda Target en #ElPaso da positivo a coronavirus:  https://t.co/5YrBPv3rSS,-1,1250945529850130433
"Este es el cubrebocas inteligente que le declara la guerra al coronavirus Elaborado con materiales 100% reciclables, este dispositivo se esteriliza solo y puede controlarse desde un smartphone. #COVID__19 #covidfree #revistadigitalmedica #medicalcentermerida #medico #tipsaludable https://t.co/cnuWIcsqfq",1,1284820419732803584
"#FelizDomingo / corrupción presente, es no detener cadena de contagios;hoy estamos en el SUPER DESASTRE EPIDEMIOLOGICO con 1millon de infectados y el martes tendremos los 100 mil muertos.Y los 32 mil mdp de cancelación del fideicomiso para pruebas y compra de la vacuna- equipo https://t.co/T4DIBIx2Pa",1,1328059692149518339
"deseo, con todo fervor, que algún #pejezombie ya haya contraído el #Covid_19 y que vaya y salude de mano, beso o arrimón a @lopezobrador_  para que dios ya nos los quite de aquí 🙏🙏🙏 https://t.co/quslY6BgJo",-1,1238676599291015168
"@bbrocharo Cuando llegue la vacuna Rusa, me gustaría que fueras el primero en ponértela y nos informaras cómo te fue.",1,1356377698201989123
"@gerardoaguirrel jajajaja, bueno, ok, supongo que tendremos tiempo de vernos, tan pronto logré disminuir la situación del covid en Huauchi, mientras tanto Bienvenido al Paraíso, cualquier cosa, tienes mi número, si está en mis manos, con gusto.",1,1264555990130843648
"@jenarovillamil ¿En serio? Hay más de 61,000 muertos por COVID y a la fecha, los niños de México con cáncer continúan sin medicinas y siguen muriendo, ¿no debería evitar más muertos?                          Casos  Muertos Sem pasada  38,502   3,711 ¡Basta de demagogia, vergüenza de presidente!",-1,1298984069640777728
"Las quiero! Aunque en pandemia estemos! #día143 #covid19 en Mexico City, Mexico https://t.co/RunFHEzpIZ",1,1293023093833834496
"Cómo las grandes expos que no querían cancelar, cuando las marcas se bajaron no les quedó de otra y ahora Canadá se baja de  Tokio 2020; no enviará atletas por temor a coronavirus ¿se sumarán más países?  https://t.co/VolglxDrAU https://t.co/FElHVR0Jfy",-1,1241909592176672769
"Lo que quisiera ahora es estar dormida, esperando que sonara mi alarma a las 6:30 prepararme para trabajar 12 horas y regresar ansiando el Jueves de paga para salir con mis amigos a los tacos 😔 Maldito COVID.",-1,1308675038946656256
"El señor @lopezobrador_ está viviendo su sueño de ser presidente. Y nada, ni el #Covid_19, ni la muerte de miles de mexicanos, ni el futuro de todo un país, van a echar a perder su gobierno perfecto.",-1,1246935915521605632
"Hoy estuve investigando donde le podrían hacer pruebas de covid a uno, y pues nada, me dijeron que no hay en todo el Estado de Hidalgo. Que si la quiero, tiene que ser en un laboratorio particular.  Bien ahí @Salud_Hidalgo y @SSalud_mx https://t.co/w1Mv1qtTeC",-1,1329506263697244160
"Viene lo bueno: el Juez 👨🏻‍⚖️ especifica que el Estado Mexicano ha “implementado una política pública de salud respecto al COVID-19, para prevenir a los ciudadanos y atender a los Casos Sospechosos. A quienes se les da PRIORIDAD en la atención médica, insumos y la",1,1258901241742139392
@acervantes_ @RudoVisionTV @pepesegarra Saludos! Le podrían decir algunas palabras de aliento a mi mujer? Su padre lo hospitalizaron por Covid y su mamá está mal por lo mismo. No la estamos pasando bien pero con su programa nos distraemos un poco!,-1,1339321747737358340
"@MBarbosaMX Pues no que a los pobres no les da #Covid_19 , para que preocuparnos si no se contagian",-1,1247352547876188161
"Probé algo más estaba horriblemente insípido, y entre eso y los uchepos que sabían feo dije OLV ES COVID, pero no, ya probé otra cosa y sólo tuve muy mala suerte y aparentemente el destino hoy era no gozar comer",-1,1356109190578786305
Quien más se va a poner la vacuna que se ponga nuestro Presidente @lopezobrador_  ojalá y sea la rusa!!🤔,-1,1349017012601827333
@literalmexico @TwitterMexico @CarlosLoret @lopezobrador_ Preocupado por @TwitterMexico y mientras: Niños muriendo de cáncer por falta de medicamentos. Microempresas quebradas por falta de apoyo. Los fallecidos por Covid a la alza. La peor crisis económica del país. Femenicidios a tope Delincuencia en su Máximo Y éste payaso chillón 😠,-1,1303765751933874177
"A escasos días que mi sobrino va a ir a trabajar a un hospital Covid-19. Lo hace por solo ayudar, él es médico y tiene poco de haberse titulado.  Ya solo falta rezar para que no se contagie.",1,1348214584176467968
"Es una realidad   ""COVID-19: OPS señala que la pandemia ha provocado crisis sin precedentes de salud mental en AL"" #Coronavirus https://t.co/4nv5MWsuMr",-1,1295798089509470210
"Cun Cun , que se vaya Covid y que venga Cancún 🙏🏻🙏🏻🥺🥺😭😭",1,1277799279793442816
📢Comprometidos y actuando con toda responsabilidad para evitar en posible  la propagación del COVID-19  y 🔺salvaguardando la integridad nuestro personal los dotamos de equipo de protección ante tal contingencia  para continuar resguardando los inmuebles a nuestro cargo. https://t.co/FKP172kCjt,1,1254868180196974592
@acostanaranjo @LunaDeCafe Quizás fue a tomar nota de que hacen en Argentina para detener el covid y el no hacerlo para terminar más rápido,1,1347364505446084608
#clinicadentaldrfernandocarpintero #cdmx🇲🇽 #cuarentena #covid19 #pandemia en Clinica Dental Del Dr. Fernando A. Carpintero De La Llave Briseño https://t.co/LbWPL5kib8,0,1304626618472771589
Los obreros maquileros de los valles de Tehuacán y Ajalpan se han quedado sin empleo ni alternativas de alimentación en esta crisis agudizada por el Covid-19 #AMLONoApoyaAlPueblo https://t.co/fgu5XNyDJY,-1,1273282157734236160
"@dyctiostelium"" La EMA pide a países miembro abstenerse de aprobar la Sputnik V; la vacuna está en revisión""  https://t.co/mEDxVNKffJ",1,1369019804846292997
"En esta crisis sanitaria, ¡cuidemos de los más vulnerables! 🦠 Organicemos en la calle o vecindario brigadas para checar que las personas mayores que viven solas no necesiten algo.  Esos sí: siempre #SanaDistancia    #QuedateEnLaCasa #COVID19 @incmnszmx https://t.co/APUR8sjFnf",1,1260610715494215680
Jajajajaja siento que el desmadre que traen por el mono de la rosca de reyes son las mismas personas que se meten cloro y no se quieren vacunar.,-1,1346472243119853585
#SNTEsalud⚕️  🖥️ Descubre la diversidad cultural 🤓 de México en un viaje 👨‍💻 del saber más🇲🇽 https://t.co/7KTsRzq9lR 🇲🇽en esta #cuarentena #coronavirus #COVID19 🦠  #QuedateEnCasa  #panoramacovid19 #QuedateEnCasa #tengoenmente #MexiquensesSolidarios #Popoderoso #SpaceX #27DeMayo https://t.co/rgHVuRl9RF,0,1265683862165901313
@daniela_g96 Tarjetas de dióxido de cloro: no protegen contra COVID y podrían hacerte daño https://t.co/AfTzqajLzK vía @elsabuesoap,-1,1357749666566316032
#HaciendoComunidad Nos unimos a las campañas de importantes organizaciones de la sociedad civil en Puebla con el objetivo de sumar y multiplicar esfuerzos para atender las necesidades inmediatas ante la contingencia por el #COVID19 #AmorPorMéxico #UBGA #BAPUEBLA #Alianzas #FCP https://t.co/dWpC9BzYzo,1,1251307807468589057
@rocarlls @k_kxx99 @pmigoya @JLozanoA @Reforma Puede ser que lo termine siempre y cuando no se contagie de covid 19 y más por qué  él pertenece a ese sector tan vulnerable.,-1,1247376617942417418
Si muero de COVID al menos tendre una sonrisa colgate 😎,-1,1280925428237008897
"#DíaDelNiño  Este es el mensaje de niños alrededor del país, que hoy se suman a la lucha contra el #COVID__19.   Si ellos pueden quedarse en casa, ¡tú también!  Hazlo por todos los que quieren salir de nuevo a jugar y ver a sus amigos.  #Cuernavaca #QuédateEnCasa https://t.co/CVKwERosmy",1,1256068339753013249
Quiero ir a CDMX pero #COVID 😭,-1,1359699829006475265
"Los @SSO_GobOax desmienten que pacientes con #COVID19 en el estado estén dados de alta cómo lo asegura un ""medio"" de comunicación. Lamentable la publicación de fakenews en este tipo de ""medio"" @julioastillero @jet1403 @panchparra @laoctavadigital @Carstellanos",-1,1239933546225184776
"Pensé que con lo del Covid íbamos a tener menos trabajo, qué iluso soy. A veces",1,1256008556257689605
"Hoy conjunto con mi compadre @Cesarcazares79 haciendo repartición de caretas, @ceapac1 contribuyendo al #transporte de #Jalisco donó 300 unidades de protección para los conductores del #transportepúblico y #taxistas como primera etapa. #Covid_19 #cuarentena https://t.co/yRuQP6pp4c",1,1259217187593691139
"Mañana en @ABC760AM, @EnterOficialMx en #HablandoClaro con #ManuelAparicio, la alianza entre @Apple y @Google con los gobiernos del mundo para detectar casos de #Covid_19mx. A partir de la 6:00 am. Sintoniza el 760 AM o https://t.co/ErBkea0wJO  #SonidoOriginal #QuédateEnCasa https://t.co/LZczxMtOlF",0,1249813143246770177
"@adiazpi @POTUS @JoeBiden Ay sí, ay sí: a los dos días de hablar con el nuevo patrón de la Casa Blanca... Me da Covid 🤔😠💪🇲🇽 🇺🇲",-1,1353513697780629513
"11:50 Policías de la Secretaría de Seguridad Ciudadana realizan recorridos con Perifoneo en Claudio Bernard y Calle Dr Liceaga, alcaldía Cuauhtémoc, para invitar a la ciudadanía a retirarse de las calles y prevenir el #COVID19 #QuédateEnCasa https://t.co/EoQk7zSDCd",1,1257714395397844993
Animal Político Los datos de @SSalud_mx a hoy:  - 202 mil 633 defunciones confirmadas. - 31 mil 865 casos activos estimados. - 885 mil 914 esquemas de vacunación completos. https://t.co/ZO4yFd9vJM,-1,1377069789617733640
Con el covid cada vez me maquillo menos 🤷🏻‍♀️🤷🏻‍♀️,-1,1303857085969510406
"Sputnik V, la vacuna rusa contra COVID-19 ¿Por qué la OMS la recibe con cautela? https://t.co/rF4KYkK638",0,1293434361623134208
"Apesar d #COVID__19 México autosuficiente en alimentos, aunq con retos en subsectores vía Juan Carlos Anaya Castellanos @GCMA1 https://t.co/Mp2AAcq3SB",1,1254878914708676611
"@Milenio Y como será eso posible, cuando analistas nacionales advierten de lentitud en la vacunación antiCovid-19, con menos del 5 por ciento de la población nacional.",-1,1376746713495568390
@ElTop0 @deniseramosm 🖕su vacuna   Solo los p3nd3ho$ lo harán.,0,1293951128653062145
"Dolor, tristeza y sensación de impotencia ante la forma en que @lopezobrador_ ha venido manejando al COVID19 @PRDMexico @ONMPRD  https://t.co/CuL5Q6stEK",-1,1262549333804793860
El 78% de los reclamos de un seguro de vida por causa de Covid es de pólizas de Grupo. Traducción: Si no fuera por la prestación de un grupo (empresa) muchas familias más estarían con la perdida de un ser querido y en problemas económicos. Consejo: Contrata tu póliza de seguro.,1,1376028040644427777
@Gabrielgtzg Pero allá no tiene organizan bailes para los “abuelitos” que espera treinta horas por una vacuna.,-1,1376725520684056576
"@cast_ileana @lobosrch @ajandrosalazar @DavidGdelamora Pásele, Pásele llévele su veladora anti covid-19.... maldita ignorancia!!! https://t.co/RxiaUDv6XK",0,1244416530785259520
AMLO positivo a Covid19 https://t.co/2NLXmADsOK vía @informador,-1,1353512232538132480
@robafj @CartonCalderon @lopezdoriga Puedes redondearlo en las 130mil muertes por #COVID19 (esta semana se supera dicha cifra)...,-1,1346890385382141954
"Banda, amigos, #RedAMLO  Busco #renta en la #CDMX para mudar mi #pymes  Una pequeña oficina y un aula, lo más cercano a #MetroCDMX Por si saben me avisan por favor. #Rt #FIFA21  #COVID19  #DamaDePrimera  #",0,1314362707114692608
Yo: tengo calentura de seguro es covid El termómetro : 35.6,-1,1289357381067972608
@GobChimalhuacan Muy buena labor por parte del @DIFChimalhuacan el poner al servicio de la Ciudadanía terapias posteriores a Covid ya que a pesar de ser dados de alta aún quedan secuelas de la enfermedad ...,1,1369044357521825794
"Es neta que siguen sin entender.?  Weeeey ya tuvieron covid y aún así hacen reuniones, no mameees 🤯",-1,1367682754826100737
"El día de hoy participamos en el Seminario Online ""Comunicación Política y COVID-19 en América Latina"" organizado por la @fcom_uandes, fue un gusto escuchar a mi amigo @FedericoTorresL  #ComunicamosCreando https://t.co/YjZtszmiIP",0,1258448791411318790
Pronta recuperación mi amigo. Aún falta mucho que hacer. Algún día moriremos pero no será de COVID https://t.co/pz4Wxv3550,1,1361814736187379712
Me causa chingos de conflicto que la persona que no cree en el covid-19 ande en la calle y venga a mi casa charoleando como si nada🤬🤬🤬 vete pa tu casa bastardo,-1,1258557774419513344
"SRE anuncia apoyo a 19 proyectos mexicanos para vacunas y tratamientos contra el Covid: El canciller Marcelo Ebrard señaló que los recursos provendrán de la Agencia Mexicana de Cooperación Internacional para el Desarrollo, del exterior… https://t.co/LtFNcdQfAJ (vía ElUniversal) https://t.co/ddIqcUkZis",1,1298286827305017347
Evita saludar de mano... CUIDATE! #COVID19 https://t.co/Om8otR9SLK,1,1240687900460646401
❇Aumento en la cobertura de vacunación contra VPH en EUA al hacerla obligatoria en escuelas.  ¡Las vacunas contra VPH tienen una efectividad cercana a 100% para prevenir infección!  #PedsID #VaccinesWork   https://t.co/fJoyELGcj8 https://t.co/gHF9YnI1GS,1,1309232985913339904
"En #mexico siguen imparables los contactagios de #COVID, hoy se rompió un nuevo récord con 5,222 nuevos casos + en tan solo 24 horas,. Lamentablemente las defunciones no disminuyen, hoy se registraron 504 más, para un total de 16,448 personas fallecidas durante la #pandemia. https://t.co/RIHP0T7TA7",-1,1271635455000358912
Medidas en Escuelas ante #covid19 #coronavirus https://t.co/iwiWUOJWV2 vía @YouTube,0,1238139739397672961
@lopezdoriga Va sus donativos para la gente de bajos recursos afectados por COVID señor ??  O sólo para el Teletón donde se hacen publicidad le entra ??,-1,1251184207046619138
"#Campeche  EXHORTA EL GOBERNADOR CARLOS MIGUEL @AysaGonzalez A LOS CAMPECHANOS A CUMPLIR LAS MEDIDAS PREVENTIVAS CONTRA EL COVID-19, ESTO AL ENCABEZAR LA MESA ESTATAL PARA LA CONSTRUCCIÓN DE LA PAZ, DONDE PARTICIPAN AUTORIDADES DE LOS TRES NIVELES DE GOBIERNO. https://t.co/x1Be0SPegZ",0,1281650532713545730
Reflexionemos y en estos momentos permitamos al planeta re acomodarse para cuando podamos salir sin riesgos vivamos en un mundo mejor.  #covid_19 #coronavirus #planeta #mundomejor #reflexion #amoralmundo https://t.co/6Sef6SLVCl,1,1244687661337583617
@SoyLadyCorrales Y según algunos periodistas de USA por su culpa endurecerán los requisitos para la vacuna.,1,1355211784651759616
"Jue 26/03/2020, 13:23 h Un relax en el trabajo, aprovechando que ya terminé lo del día a día, que ahora con la Fase 2 del COVID-19, ha sido más rápido. Aunque debo seguir con los preparativos para que la migración de plataforma del próximo mes no nos agarre desprevenidos. https://t.co/owfEnQdXN5",0,1243265021297283078
@Tu_IMSS la página de registro para apoyo deudo COVID no me deja ingresar y me rechaza el CURP ¿me pueden ayudar?,-1,1334199505059786760
Uniendo esfuerzos para apoyar al sector vulnerable #DIFCajeme ha terminado de empacar las despensas que servirán para que más familias tengan los alimentos necesarios para cuidar su salud y poder quedarse en casa. Ante el #Covid19 #TodosJalamos https://t.co/4utYxVViVm,1,1246204660354088960
"▶️Es miércoles y Javier Marín nos comparte su comentario; ""#COVID19 y disminución de contagios"". (@javiermarinhdez)   📻 620 AM  https://t.co/DihCQiqvqv",0,1291072125164564483
@CIzcalli2019 oigan? En el municipio aplica la sana distancia y el #QuedateEnCasa ? Porque la plaza San Marcos tiene bastantes personas paseando... vine a la farmacia del Walmart y parece día normal... ya saben que el municipio es rojo (incidencia de COVID 19)?,-1,1251285060394684416
Esta señorita es otra feminista de la #4t que apoya a #MacedonioViolador .  La dignidad por unos pesos.  #UnVioladorNoSeraGobernador  #MorenaDestruyendoMexico  #COVID19 https://t.co/Jz5KlwE2fO,-1,1362886868631699459
QEPD!!! https://t.co/qmRtUKTsjW,-1,1260780268396449793
"@BloombergTV AMLO prohibe en Mexico pruebs del covid-19, instituciones dejan de utilizarla obviamentr x amenaza. Auxilio!!!!!",-1,1240848600571301890
"#CuitláhuacHundeAVeracruz Su administración no ha implementado una sola campaña con éxito ni en el sector salud, ni a nivel institucional ante la pandemia del #COVID-19 https://t.co/v8S4Kvj2Vy https://t.co/PeUzgnZdUB",-1,1245866101398884354
"Como sociedad debemos ser muy conscientes de la realidad, y detener #TodosUnidosGTO la cadena de contagios de #COVID19. https://t.co/LLihqcNF69",1,1352782536783638528
Me uno a los cientos de miles de personas de todo el mundo que apoyan al @UN Chief @AntonioGuterres en su audaz llamamiento a un alto el fuego a nivel mundial en medio de la pandemia de #Covid19. ¡Firma y RT! #Coronavirus #GlobalCeasefire https://t.co/drENiczCG6,1,1245702286787121154
Apoyemos este exente proyecto #Vacunaciòn https://t.co/Cqg22OrNgP,1,1375243006912180231
Una vacuna contra el VIH llega a la última fase de ensayos por primera vez en más de 10 años  https://t.co/dmrLLI71B9 vía @elpaismexico,1,1334345253776740355
"Epidemia de COVID-19 va en descenso, sin indicios de rebrotes, afirma presidente  septiembre 22, 2020  2020, Año de Leona Vicario, Benemérita Madre de la Patria  El presidente Andrés Manuel @lopezobrador_ informó que la epidemia de COVID-19 va a la baja y que a la fecha no se han https://t.co/DVysD328OC",1,1308471083633262593
Trabajadores de maquiladora Kemet en #CdVictoria temen regresar a trabajar. Personal de @CoeprisTam asegura que la empresa sí está cumpliendo con las normas establecidas por  @TamaulipasSalud por #COVID19 https://t.co/niJtHK9LPb,-1,1247510367657476096
Recupera fuerza el peso tras avance de vacuna contra Covid-19 https://t.co/LZAE83cOKd,1,1263250263994822659
"Presentan casos por entidad federativa en #México de #COVID19 al 16/04/2020   6,297 confirmados 12,340 sospechosos 26,511 negativos    486 defunciones https://t.co/TvM63eJkMW",-1,1250939103631286277
"@goliveros de la mano de la U de Oxford AZ se pone la meta en una gran muestra de confianza de producir 100 dosis de la vacuna vs COVID-19 antes de q la investigación este completa debido a los buenos resultados, y lo mejor el costo sería el de producción  https://t.co/5F2rYW9Ooa",1,1256355163058495489
"#Querétaro 🏨| Habrá cambios en la atención de Hospitales Generales de San Juan del Río, Cadereyta y Jalpan durante contingencia por COVID-19 🦠   • Los tres hospitales cuentan con área exclusiva para la atención de emergencia respiratoria 👉🏽 https://t.co/H958mcVpmr https://t.co/KPVHnQ1pFd",0,1245128460206514186
Covid-19 en el 2020.  Real. https://t.co/tp0jNqxq68,0,1285219051925577729
"@LillyTellez @HLGatell Sra. del odio se salta a la cama...¿COVID? ¿2 min? ni brozo se animo, le alejo el camarón lo más que pudo. https://t.co/vbsIS3Mikj",-1,1321313595154681857
"@adrianrueda buenos días don Adrián, desea mas información sobre lo que paso en donceles, del elemento de resguardo que falleció por COVID?",-1,1298649435136827392
🔴 Comienza la rueda de prensa del @Gob_Puebla sobre actualización de cifras de #Covid19 y otros temas de interés en el estado.  📰 #SETNoticias   https://t.co/JWGKWPWefe https://t.co/LAH8se5JOB,0,1281237623600709633
"Viajar en tiempos covid, lol",0,1354450676538101762
Aprovecha y ordena lo que necesites!! * Envío a todo México por $80.00 Hasta 1kg * Entra a: https://t.co/SQDubOzoP1 * #compraenlinea #espaciomexicano #antibacterial #covid19 #compromiso… https://t.co/eLJqUk6ojg,0,1255642133601624065
"Falleció un gran amigo. Miguel Villegas S. Una víctima más del COVID-19. Bohemio, alegre y excelente persona. Descansa en paz. Que tristeza!",-1,1358311907271319554
"Piden a consulados en EU evaluar situación ante aumento de casos de Covid: La SRE advirtió, si es necesario, disminuir el número de citas a connacionales que tramitan distintos documentos, reducción de horarios y trabajo a distancia,… https://t.co/8uE5OGThtf (vía ElUniversal) https://t.co/evU5AtvYaP",-1,1326557070594699270
Parque Tezontle a más del 30% del aforo permitido @Claudiashein @HLGatell @GobCDMX @parquetezontle #covid_19 #covid_19 #coronavírus #pandemia2020 #quédateencasa #covidiotas https://t.co/4r67AxXFYk https://t.co/RjCpvSHLlO,-1,1327769132176207872
Baja de saturación (solo los primeros días) ya se me había despulido el vidrio (patrón característico de #COVID19 ) pero solo con el 20 % de neumonía. https://t.co/APnaVI0Gdu,-1,1262484531782676480
"Comunicado Técnico Diario sobre la situación que guarda la Pandemia del Covid-19 en Tabasco, al corte de las 15:00 horas de este Sábado 08 de Agosto de 2020. https://t.co/FiQzghJVoh",0,1292226189809967104
Conferencia de Prensa #COVID19 | 28 de octubre de 2020 #GraciasPorCuidarnos  https://t.co/cyN2uj6081,0,1321624043452198913
Estudio: uno de cada cinco infectados por coronavirus desarrolla una enfermedad mental  https://t.co/12eLSN10JH,-1,1326667920408272898
"#LegislandoporMichoacán Una de nuestras responsabilidades es informarte, aquí las estadísticas actuales del comportamiento de COVID-19📊🆘  Insistimos en hacerte la invitación a tomar las medidas de salubridad necesarias ¡Cuidarnos, es responsabilidad de todos! #QuédateEnCasa  ✨ https://t.co/LRhvhFY9EV",0,1249140413329539078
"Este es un sitio web que ubica tu posición y de acuerdo a las estadísticas del Covid-19 de tu zona, la temperatura ambiente y otros factores, te indica si es oportuno salir de tu casa. Esta fabuloso. Solo pica aquí:  https://t.co/EvGbpk0uWe",1,1242880713768284167
Coronavirus: qué es la inmunidad cruzada y por qué puede ser clave en la lucha contra el covid-19  @BBCWorld https://t.co/uurUorzNhk,0,1273592867777372160
"@ednafong @noroestemx Sinaloa bajo el semáforo Covid 19 está muy lejos de estar en VERDE ya  que capacidad hosp. Es factor determinante y si ven los informes estatales, esta semana el hospital civil exclusivo para pacientes Covid de un día para el otro disminuyeron 75 camas, así no se puede!!!!",-1,1264390768929566725
@fuentesgob @shadixix Pensé que era lo que estaba haciendo 🤔no conozco a nadie que haya dicho que si quiere morir de covid,-1,1253770951105277952
#RegresoAclasesSNTE 👩‍🏫👨‍🏫  👉Mtro. Alfonso Cepeda Salas Acuerda #SNTE ✔️ lanzar campaña para que alumnos no abandonen escuelas y que retomen estudios quienes hayan desertado por #coronavirus #COVID19 🦠 Maestros pilares de la educación 👩🏼‍🏫📚 https://t.co/mnSjmmQ2pa,0,1291781287263342593
"Bueno   ""COVID-19: Tweets de autoridades de México""  https://t.co/vMhDfEcJzU",0,1347364642134372353
Cero Grados: Bomberos Tijuana apoya a trasladar a pacientes enfermos de Covid-19 desde Playas de Rosarito: https://t.co/WLhn5UF0PA https://t.co/s9ybHsSMdm,1,1253853350308839431
@mauryzertuc @JudithMedrano @NlSalud @DrManueldelaO @ArenaMtyOficial @MtyFollow @AsiEsMonterrey @Cicmty @vayalamty @lindavistagpe @Mty_Leones @CiudaDanaMtySur @AtentosMTYSur @QuePasaEnSN @EscobedoNL_ @p_delasmitras @CarlosSanchezMX Con la pequeña diferencia que es la vacuna de la influenza.,0,1351031816443072514
@ONUMX Es necesario proporcionar las herramientas necesarias para que puedan realizar su trabajo de manera excepcional. Gracias por el esfuerzo en está lucha contra #COVID19,1,1247525907230674947
#2DeOctubreNoSeOlvida también será un día que no se olvide por esta noticia de carácter Internacional   Presidente Trump y Primera Dama Melania positivo Covid 19  #Trump #Politica #Mercado #Bolsa #Biden https://t.co/SEnLuvQ19k,-1,1312002203532615680
"⚠️BUENOS DÍAS A TODOS⚠️  La #OMS acaba de poner en marcha una página web que ubica tu posición y de acuerdo a las estadísticas del #COVID_19, te dice que tan seguro es salir de tu casa. Les dejo el link, consulten por favor:  https://t.co/m6tdfFPw3B",1,1245322731605954561
150 empleados municipales de Gómez Palacio en cuarentena por Covid https://t.co/5hxhfPBFhH @MeganoticiasTVC https://t.co/mHE2KQWz1m,-1,1291256456562405377
No dejemos sin vacunar a nuestros adultos mayores es para protejerlos https://t.co/cfXVWqsCwT,1,1375822637939757070
Situación COVID-19 en Sinaloa al 19 de Abril 2020. Datos más detallados en: https://t.co/qcgQVrbtYI… (Autoría propia) Fuentes: @HLGatell @EEncinas_Dr https://t.co/N5FJWROSFZ,0,1252080603308138497
"@beltrandelrio Oficialmente van 127K mexicanos muertos por #COVID19 en #Mexico, sabemos que son el triple    Este asesino @HLGatell es en gran medida el responsable; por lamer las botas del loco peligroso de @lopezobrador_",-1,1345945084500570118
Irresponsabilidad que @julioastillero publique esta reverenda mierda https://t.co/eZeCF8mK18,-1,1239313213382168578
"@Garpecpuntocom @garpec.mx  ya listo nuestros espacios con la máxima confianza desde el mes de marzo mes tras mes @garpec.mx  presente en nuestros espacios de peluquería 💇‍♂️ 99,9% libres de virus 🦠  Ay que cuidarnos mucho #covid_19  aún no termina dios nos bendice mucho https://t.co/NzaQyeP6jq",1,1326242080251736065
"Bueno, ahora si ya conozco a alguien que le dio covid. Falleció.",-1,1288516956358770688
¿Cómo hubiera sido la canción de #Mecano acerca del #Covid?,0,1329983115645898752
"TERRAZA PALMA REAL en #zapopan viola recurrentemente a la Ley Estatal del Equilibrio Ecológico y Protección del Ambiente, al emitir ruido con decibeles muy por encima de la norma. Además violar los protocolos covid",-1,1358033788106850304
"Recuperados de COVID-19 pueden seguir dando positivo, pero ya no contagian: López-Gatell https://t.co/HS0KI2O8lc",1,1301351660695027712
"Se agota en farmacias de Veracruz la ivermectina, medicina  que utilizan contra  el COVID-19, el Gobierno Federal la prohibió https://t.co/hCC9EzkUsD",-1,1283250203210874880
"https://t.co/VA2LaK3uU0, apoyando a médicos y enfermeras en lucha contra Covid-19",1,1284239307180572672
PFIZER es un laboratorio confiable y lanza una vacuna con 90% de Efectividad. (COVID19),1,1325842340347600896
"Cubrebocas, la vacuna? https://t.co/5fEVR2cjdx",0,1310712458617659392
"Evitemos la desinformación. Actualmente NO EXISTE un medicamento que cure o prevenga #COVID19, nuestra mejor medicina es ser responsables. Elige la salud, ¡protege sus vidas!   Encuentras más recomendaciones aquí: https://t.co/F6MdDrDRmF #RegresarDependeDeTodos https://t.co/CFG4NdOMGH",0,1286384509127135232
#Enterate Atención en colonias prioritarias en la #CDMX por #Covid_19   Juntas y #JuntosVamosaSalirAdelante  Si puedes #QuedateEnCasa y siempre guarda #SanaDistancia @Claudiashein https://t.co/N4NLSM1ISf,0,1283417549938581506
"#Oficial  @Ibra_official dio positivo por Covid-19.  Le deseamos AL VIRUS una pronta recuperación, le recomendamos ponerse en cuarentena y acudir con su médico.  Zlatan tiene más salud que todos los miembros de la página juntos. Saldrá de esta, le mandamos nuestras mejores vibras https://t.co/tKxZ3rFRw3",-1,1309144745164275718
